iter	Logloss
183	0.06049605752
184	0.0604471182
185	0.060425995
186	0.06033202388
187	0.0602334807
188	0.06022155491
189	0.06020420401
190	0.06018420706
191	0.0601153939
192	0.06008037268
193	0.06006266744
194	0.06002524012
195	0.05998992639
196	0.05993478761
197	0.05990121789
198	0.05987315356
199	0.05984276034
200	0.05972189997
201	0.05965947294
202	0.05959256101
203	0.05954323443
204	0.05951245459
205	0.0594251194
206	0.05937321421
207	0.05932070472
208	0.05927385213
209	0.05921566556
210	0.05918388001
211	0.05915186098
212	0.05908567671
213	0.05906576867
214	0.05897865642
215	0.05893350306
216	0.05889256927
217	0.05884795937
218	0.05876152659
219	0.0586868193
220	0.05865108839
221	0.05859064826
222	0.05854005538
223	0.05851009346
224	0.05848107508
225	0.0584062116
226	0.05834260769
227	0.05827277466
228	0.05825430786
229	0.05820317372
230	0.05814931786
231	0.05812988649
232	0.05809818356
233	0.05806331137
234	0.05800741549
235	0.05796882635
236	0.05794878508
237	0.05791596539
238	0.05788516694
239	0.05785797536
240	0.05780954761
241	0.05777823057
242	0.05772840513
243	0.05768237537
244	0.05765260592
245	0.05758676732
246	0.05750371584
247	0.05745696999
248	0.05740445022
249	0.05737494267
250	0.05734695463
251	0.05730504558
252	0.05727771977
253	0.05723892305
254	0.05715505369
255	0.05712246638
256	0.05708974019
257	0.05703690971
258	0.05698345499
259	0.05693884569
260	0.05689676566
261	0.05681225508
262	0.05676619612
263	0.05667894788
264	0.05665103093
265	0.05661058108
266	0.05655775247
267	0.05649757593
268	0.05647779622
269	0.05646659749
270	0.05642256948
271	0.05639259162
272	0.05633034597
273	0.0562880336
274	0.05625478432
275	0.05623663092
276	0.05616436709
277	0.05613337119
278	0.05611023862
279	0.05606413549
280	0.05601266456
281	0.05597263075
282	0.0559307291
283	0.0559167697
284	0.0558699751
285	0.05583417589
286	0.05582290393
287	0.05574683064
288	0.05572881584
289	0.0556840267
290	0.0556673413
291	0.05562116411
292	0.05560797188
293	0.055576982
294	0.05553683672
295	0.05549860473
296	0.05546096003
297	0.05542390849
298	0.05539033764
299	0.05534721073
300	0.0553341785
301	0.05529197343
302	0.05524810725
303	0.05519872715
304	0.05519112319
305	0.05514968978
306	0.05509688869
307	0.05506848802
308	0.05504197837
309	0.05502176687
310	0.05500195524
311	0.05494962933
312	0.05492530291
313	0.05491209897
314	0.05486226536
315	0.05475443156
316	0.05469211539
317	0.05465527971
318	0.05461094518
319	0.05458882432
320	0.05449526735
321	0.05446438705
322	0.05439231657
323	0.05435550655
324	0.0543227484
325	0.05429250203
326	0.05425993908
327	0.05423580729
328	0.05421466269
329	0.05416873651
330	0.05413453084
331	0.05411446313
332	0.05408188705
333	0.05402378764
334	0.05397876297
335	0.05394835122
336	0.05389838758
337	0.0538792713
338	0.05384879267
339	0.05380558777
340	0.05377426954
341	0.05373858263
342	0.05368709878
343	0.05367813216
344	0.05365453815
345	0.05361008379
346	0.05357022208
347	0.05353303247
348	0.05349922345
349	0.05347715429
350	0.05344873589
351	0.05338100881
352	0.05336242262
353	0.05333983843
354	0.05332118455
355	0.05330008172
356	0.05326680915
357	0.0532476635
358	0.05322917435
359	0.05321654975
360	0.05318834406
361	0.0531239017
362	0.05309639599
363	0.05305910304
364	0.05302954144
365	0.05300398744
366	0.05297940186
367	0.05296638759
368	0.0529460587
369	0.0529241761
370	0.05289754321
371	0.05287731967
372	0.05283532219
373	0.05282236113
374	0.05280870214
375	0.0527826808
376	0.0527430039
377	0.05270682737
378	0.05268116866
379	0.05265954536
380	0.05261243605
381	0.05259028326
382	0.05256055319
383	0.0525176122
384	0.0524787447
385	0.05245003787
386	0.05241653734
387	0.05239942117
388	0.05238355947
389	0.05237514446
390	0.05231581253
391	0.05226389419
392	0.05223394284
393	0.05221887804
394	0.05216632566
395	0.05215425704
396	0.05210541443
397	0.05205451543
398	0.05203300856
399	0.05199138208
400	0.05195780829
401	0.05193046819
402	0.05188864581
403	0.05187448191
404	0.05185586676
405	0.05182608418
406	0.05181022771
407	0.05176130329
408	0.05173286103
409	0.05169081883
410	0.05166865623
411	0.05164778234
412	0.05161258224
413	0.05158643642
414	0.05157187909
415	0.0515461368
416	0.0515159347
417	0.05149649213
418	0.05146798829
419	0.05143673658
420	0.05138692717
421	0.05132551715
422	0.05130841493
423	0.05129028448
424	0.05121952046
425	0.0511916893
426	0.05116372365
427	0.05112106851
428	0.05110912395
429	0.05110165091
430	0.05108780123
431	0.05107035634
432	0.05103226083
433	0.05102171181
434	0.0509970119
435	0.0509814777
436	0.05096015371
437	0.05093478853
438	0.0509179361
439	0.05088266295
440	0.05085225622
441	0.05081002616
442	0.05077322577
443	0.05074370444
444	0.05070808071
445	0.05066910755
446	0.05064561434
447	0.05061771483
448	0.05057708338
449	0.05054221178
450	0.05051051405
451	0.05049683115
452	0.05046295107
453	0.05043672669
454	0.05042576079
455	0.0504153235
456	0.05040641322
457	0.05036233502
458	0.050338934
459	0.05029265657
460	0.05027641355
461	0.05025739082
462	0.05024131353
463	0.05020250749
464	0.05016750864
465	0.05012390758
466	0.05011518963
467	0.05008831718
468	0.05005561543
469	0.05003847015
470	0.05000159062
471	0.04999431933
472	0.04998179838
473	0.0499597629
474	0.04993397782
475	0.04991087342
476	0.0498854284
477	0.04985458807
478	0.04981202432
479	0.04978145544
480	0.04975446329
481	0.04974019843
482	0.04970979731
483	0.04970040065
484	0.04967660883
485	0.04964063265
486	0.04958415218
487	0.04956701418
488	0.04954385445
489	0.04950450279
490	0.04948998586
491	0.04947695758
492	0.04944278816
493	0.0494182069
494	0.04938699821
495	0.04937386957
496	0.04934159611
497	0.04932186166
498	0.04924706995
499	0.04922855711
500	0.04918209077
501	0.04915380217
502	0.04912212478
503	0.04910017528
504	0.04907518401
505	0.04905089602
506	0.04902899144
507	0.04897530962
508	0.04894237029
509	0.04891092324
510	0.04889770877
511	0.0488786979
512	0.04884393556
513	0.04879604195
514	0.04874626183
515	0.04872398456
516	0.04870069774
517	0.04867740263
518	0.04866021019
519	0.04864036303
520	0.04862428904
521	0.04860567581
522	0.04858718569
523	0.04856945044
524	0.04856126169
525	0.04853056403
526	0.04850621765
527	0.04849485789
528	0.04845698154
529	0.04844369853
530	0.04843221049
531	0.04841731778
532	0.04836779288
533	0.04835637627
534	0.04831759501
535	0.04830719293
536	0.0482789188
537	0.04824536576
538	0.04821472494
539	0.04819098825
540	0.04817319988
541	0.04815384735
542	0.04812893883
543	0.04810808759
544	0.04808898823
545	0.04806086514
546	0.04803718538
547	0.04799647562
548	0.04797936871
549	0.04795890121
550	0.04794049341
551	0.04791298128
552	0.04789338787
553	0.0478626881
554	0.04781505007
555	0.04779770936
556	0.04776604941
557	0.04775817291
558	0.04773666112
559	0.04771622256
560	0.04767721862
561	0.0476493309
562	0.04763267314
563	0.04761130996
564	0.04758482775
565	0.04756563187
566	0.04755014053
567	0.04751648301
568	0.0474908161
569	0.04746928074
570	0.04740632927
571	0.04738440493
572	0.04734465433
573	0.04732444936
574	0.04730485422
575	0.04728267222
576	0.04725942848
577	0.04722903643
578	0.04720547296
579	0.04718165485
580	0.04716147144
581	0.04715542936
582	0.04713696757
583	0.04712461443
584	0.04710557946
585	0.04706056019
586	0.04695607457
587	0.0469454007
588	0.04690960329
589	0.04688357494
590	0.04687008635
591	0.04686404391
592	0.04684929731
593	0.04682975791
594	0.04679589691
595	0.04677537325
596	0.04673761582
597	0.04671894996
598	0.04667560443
599	0.04664526741
600	0.0466296758
601	0.04662270916
602	0.04660778363
603	0.04657541507
604	0.04656050505
605	0.04652078112
606	0.04648217141
607	0.04647219101
608	0.04642281884
609	0.04640618065
610	0.04638772121
611	0.04636186069
612	0.04634457325
613	0.04632392528
614	0.04631187078
615	0.04628782893
616	0.04624695261
617	0.04623194952
618	0.04622332415
619	0.04620155021
620	0.04619161874
621	0.04616861026
622	0.04615741508
623	0.04612417715
624	0.04609115887
625	0.04607606368
626	0.04606275321
627	0.04605672286
628	0.04602877826
629	0.04601402013
630	0.04600309544
631	0.04598815092
632	0.04597902892
633	0.0459502349
634	0.04593302217
635	0.04591323246
636	0.04589866203
637	0.0458862027
638	0.04585900718
639	0.04584463567
640	0.04582610572
641	0.04579930823
642	0.04578859737
643	0.04576485897
644	0.04574803705
645	0.04573509214
646	0.04570032407
647	0.04568829562
648	0.04565119126
649	0.04562912102
650	0.04560038718
651	0.04557110064
652	0.04553994142
653	0.04552565383
654	0.04551312964
655	0.04550453782
656	0.04549057199
657	0.04546560831
658	0.0454337678
659	0.04541418451
660	0.04539099771
661	0.04537765376
662	0.0453526097
663	0.04533427858
664	0.04528221575
665	0.04526579944
666	0.04523400364
667	0.04521172432
668	0.04519859232
669	0.04516971464
670	0.04514132666
671	0.04511259697
672	0.04507487075
673	0.04504756058
674	0.04502959634
675	0.04501890318
676	0.04499102858
677	0.04497122738
678	0.04494503147
679	0.04492168461
680	0.04491154781
681	0.04488334406
682	0.04484549767
683	0.04481292847
684	0.04478348888
685	0.04476706743
686	0.04473532117
687	0.04470514522
688	0.04469066337
689	0.04467689095
690	0.0446445694
691	0.0446362932
692	0.04462087104
693	0.04460656472
694	0.0445842472
695	0.0445609925
696	0.04453469727
697	0.04451709354
698	0.04446908325
699	0.04445059331
700	0.04442049436
701	0.04439187158
702	0.04435000962
703	0.0443220132
704	0.04428934331
705	0.04426695346
706	0.04424009273
707	0.04421750124
708	0.04418830083
709	0.04414599812
710	0.04412242692
711	0.0441131672
712	0.04408843732
713	0.0440642878
714	0.04405870735
715	0.04404002301
716	0.04401551416
717	0.0439911003
718	0.04398427234
719	0.04396397988
720	0.04393347373
721	0.04390689736
722	0.04389154099
723	0.04386899361
724	0.04385052603
725	0.04380493891
726	0.04378490048
727	0.04377224085
728	0.0437344617
729	0.04371972593
730	0.04369463433
731	0.04367899298
732	0.04366241897
733	0.04364332798
734	0.04363259669
735	0.04360540843
736	0.04357139565
737	0.04355230312
738	0.04354093999
739	0.04351663753
740	0.04349000315
741	0.04347501165
742	0.04345412839
743	0.04344122893
744	0.04342704198
745	0.04340889439
746	0.04338550802
747	0.04337069931
748	0.04335100619
749	0.0433267666
750	0.04329544859
751	0.04327081945
752	0.04325207207
753	0.04323555819
754	0.04322612807
755	0.04319644865
756	0.04317743004
757	0.04315335765
758	0.0431379854
759	0.04313105076
760	0.0431204058
761	0.04311098141
762	0.04308907324
763	0.04307603118
764	0.04306853304
765	0.04304079778
766	0.04301855938
767	0.04300169638
768	0.0429795414
769	0.0429594407
770	0.04293547129
771	0.04291676622
772	0.04290806286
773	0.04289548934
774	0.04287894372
775	0.04286184023
776	0.04281787119
777	0.0428023707
778	0.0427818801
779	0.04276781534
780	0.04274460466
781	0.04271406719
782	0.04269150409
783	0.04268034387
784	0.04266798449
785	0.0426476737
786	0.04264227489
787	0.04263107993
788	0.04260252473
789	0.0425925136
790	0.04258012189
791	0.04256667037
792	0.04254367851
793	0.04252005295
794	0.04248927908
795	0.04246257306
796	0.04242450024
797	0.04240916731
798	0.04239268307
799	0.04238995472
800	0.04236384623
801	0.04233979961
802	0.04232263705
803	0.04228942974
804	0.04226509081
805	0.04224629873
806	0.04222654473
807	0.04220051295
808	0.04218602342
809	0.0421662285
810	0.04215363179
811	0.04213801382
812	0.04212653354
813	0.04210640758
814	0.04208206817
815	0.04206328821
816	0.04205089167
817	0.04202305939
818	0.041995612
819	0.04197946425
820	0.04195180563
821	0.04193712909
822	0.04191314026
823	0.04189678174
824	0.04187905021
825	0.04186695288
826	0.04184183683
827	0.04180358918
828	0.04179448348
829	0.04177388511
830	0.0417481269
831	0.04173682876
832	0.0417102113
833	0.04169964784
834	0.04167514362
835	0.04165001594
836	0.04163266459
837	0.04161290152
838	0.04157601105
839	0.04155926133
840	0.04152734795
841	0.04151267001
842	0.04149960589
843	0.04147596645
844	0.04144950184
845	0.04143833214
846	0.04141047634
847	0.04139784238
848	0.04138367521
849	0.04136625112
850	0.04134715989
851	0.0413355887
852	0.04132722034
853	0.04132108231
854	0.04131201216
855	0.04127928261
856	0.04125621437
857	0.04124142266
858	0.04123015249
859	0.04121948518
860	0.04119009012
861	0.04116654324
862	0.04114028629
863	0.04112230748
864	0.0410945758
865	0.04108826829
866	0.04107808692
867	0.04105207543
868	0.04104348476
869	0.04101583138
870	0.04098699941
871	0.04096256161
872	0.04093225084
873	0.0409215636
874	0.04090065409
875	0.04088803082
876	0.04087344044
877	0.04086075862
878	0.0408429479
879	0.04081986581
880	0.0408114151
881	0.04077398027
882	0.0407580041
883	0.0407477063
884	0.040711126
885	0.04069535708
886	0.04068748054
887	0.04066868771
888	0.04065900326
889	0.04062557273
890	0.04060116673
891	0.04057184116
892	0.04055578379
893	0.04053982903
894	0.04053220368
895	0.04051288388
896	0.04050659336
897	0.04048608957
898	0.04045379333
899	0.04041331669
900	0.04039147617
901	0.04036128017
902	0.04034853249
903	0.04032487404
904	0.04031218695
905	0.04029915381
906	0.0402887895
907	0.04027314296
908	0.04025721116
909	0.04024483816
910	0.0402290385
911	0.04021513693
912	0.04019765049
913	0.04014356956
914	0.04012599045
915	0.04011626813
916	0.04009733896
917	0.04008647071
918	0.04007263552
919	0.04005606553
920	0.04004705488
921	0.04002464592
922	0.04000410265
923	0.03998733941
924	0.03997767371
925	0.03996497631
926	0.0399338974
927	0.03990272644
928	0.03987812434
929	0.03983975861
930	0.03980370814
931	0.03978699853
932	0.03977032658
933	0.0397491904
934	0.03972979692
935	0.03969983927
936	0.03967600202
937	0.03965386806
938	0.03963065755
939	0.03962381478
940	0.03960941132
941	0.03959134078
942	0.03957946466
943	0.0395174873
944	0.03949798599
945	0.039479255
946	0.03947056421
947	0.03946221546
948	0.03945099637
949	0.03943107491
950	0.0394093994
951	0.03940011559
952	0.03938865988
953	0.03938031086
954	0.03936866443
955	0.039353267
956	0.03934098576
957	0.03933056319
958	0.03931649119
959	0.03930958312
960	0.03929126491
961	0.03926378349
962	0.0392369413
963	0.03921921266
964	0.03920479196
965	0.03918719898
966	0.03917772439
967	0.0391644918
968	0.03914583875
969	0.03912476991
970	0.03910251341
971	0.03908958702
972	0.03907613068
973	0.03906082232
974	0.03902179736
975	0.03900365365
976	0.03898300511
977	0.03897339118
978	0.03895580518
979	0.03894247201
980	0.03893625467
981	0.03892562034
982	0.03891419931
983	0.03889760402
984	0.03887143347
985	0.03884720943
986	0.03882750656
987	0.03881095332
988	0.03880011867
989	0.0387705015
990	0.03876635695
991	0.03875709942
992	0.03874916248
993	0.03873209269
994	0.03872242595
995	0.03870514373
996	0.0386794397
997	0.03866924806
998	0.03865526915
999	0.03864609903
